Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,total_value,is_returned,Age_Group,return_risk_score
ORD00005777,PROD00005777,USER00005777,09-06-23,16-09-23,Electronics,122.38,3,Defective,Returned,99.0,46,Female,Other,Gift Card,Next-Day,12.53,367.14,1,46–55,0.46641122841288357
ORD00005778,PROD00005778,USER00005778,21-12-24,,Electronics,377.99,2,,Not Returned,,40,Male,Other,Credit Card,Express,35.8,755.98,0,36–45,0.5362162762705166
ORD00005779,PROD00005779,USER00005779,29-11-23,,Toys,358.21,5,,Not Returned,,40,Male,Other,Credit Card,Standard,17.7,1791.05,0,36–45,0.5170115876281153
ORD00005780,PROD00005780,USER00005780,04-12-24,11-06-23,Home,290.05,1,Defective,Returned,-542.0,32,Male,Other,PayPal,Next-Day,33.74,290.05,1,26–35,0.5001552874412715
ORD00005781,PROD00005781,USER00005781,23-08-24,20-05-23,Clothing,191.88,5,Changed mind,Returned,-461.0,47,Female,Other,Debit Card,Next-Day,8.44,959.4,1,46–55,0.5957487935638718
ORD00005782,PROD00005782,USER00005782,09-12-24,28-05-24,Books,86.77,5,Defective,Returned,-195.0,51,Male,Other,Credit Card,Next-Day,8.78,433.84999999999997,1,46–55,0.6234836190645938
ORD00005783,PROD00005783,USER00005783,28-02-24,,Electronics,142.98,2,,Not Returned,,53,Male,Other,Gift Card,Next-Day,31.03,285.96,0,46–55,0.5094758159271162
ORD00005784,PROD00005784,USER00005784,24-09-24,,Clothing,440.16,1,,Not Returned,,58,Female,City81,Credit Card,Express,8.34,440.16,0,56–65,0.48729463514337495
ORD00005785,PROD00005785,USER00005785,16-12-23,,Toys,439.87,2,,Not Returned,,57,Male,Other,Gift Card,Express,38.23,879.74,0,56–65,0.5052327286894528
ORD00005786,PROD00005786,USER00005786,27-06-24,,Home,395.67,4,,Not Returned,,30,Female,Other,Credit Card,Express,0.71,1582.68,0,26–35,0.45899890631186885
ORD00005787,PROD00005787,USER00005787,30-03-23,04-05-23,Clothing,284.69,3,Defective,Returned,35.0,30,Male,Other,Credit Card,Express,24.31,854.0699999999999,1,26–35,0.4879306963512915
ORD00005788,PROD00005788,USER00005788,21-06-24,26-04-24,Electronics,284.15,3,Changed mind,Returned,-56.0,33,Female,Other,PayPal,Next-Day,19.69,852.4499999999999,1,26–35,0.4755814598181065
ORD00005789,PROD00005789,USER00005789,19-09-23,17-09-23,Clothing,292.65,1,Not as described,Returned,-2.0,59,Male,Other,PayPal,Next-Day,16.12,292.65,1,56–65,0.6045201196017778
ORD00005790,PROD00005790,USER00005790,09-04-24,,Toys,326.19,4,,Not Returned,,50,Female,Other,Gift Card,Express,38.46,1304.76,0,46–55,0.5332877272654484
ORD00005791,PROD00005791,USER00005791,02-09-24,,Toys,334.04,4,,Not Returned,,70,Female,Other,Credit Card,Next-Day,25.44,1336.16,0,65+,0.5248738860044172
ORD00005792,PROD00005792,USER00005792,19-06-24,,Clothing,398.02,4,,Not Returned,,44,Male,City22,Gift Card,Express,8.47,1592.08,0,36–45,0.4451423866731299
ORD00005793,PROD00005793,USER00005793,31-03-23,17-06-24,Toys,253.49,3,Not as described,Returned,444.0,44,Female,Other,PayPal,Next-Day,43.63,760.47,1,36–45,0.42956228598750756
ORD00005794,PROD00005794,USER00005794,08-04-23,,Books,452.68,4,,Not Returned,,61,Male,Other,PayPal,Express,44.8,1810.72,0,56–65,0.5587764604852057
ORD00005795,PROD00005795,USER00005795,27-01-23,,Books,297.11,2,,Not Returned,,45,Male,Other,PayPal,Standard,45.09,594.22,0,36–45,0.5673270315956048
ORD00005796,PROD00005796,USER00005796,19-07-23,06-07-23,Clothing,283.19,5,Defective,Returned,-13.0,24,Male,Other,Gift Card,Next-Day,42.38,1415.95,1,18–25,0.5683823390722095
ORD00005797,PROD00005797,USER00005797,06-04-24,,Books,402.12,4,,Not Returned,,26,Female,Other,Debit Card,Next-Day,32.26,1608.48,0,26–35,0.5794136244396375
ORD00005798,PROD00005798,USER00005798,14-08-24,,Electronics,191.86,2,,Not Returned,,49,Female,Other,PayPal,Standard,33.74,383.72,0,46–55,0.6172412064828363
ORD00005799,PROD00005799,USER00005799,01-06-23,,Electronics,198.49,5,,Not Returned,,67,Female,Other,Credit Card,Express,28.84,992.45,0,65+,0.46425184343619447
ORD00005800,PROD00005800,USER00005800,30-08-24,,Electronics,101.3,4,,Not Returned,,54,Male,Other,PayPal,Standard,27.68,405.2,0,46–55,0.6120240197077262
ORD00005801,PROD00005801,USER00005801,30-11-24,28-06-24,Books,432.09,4,Wrong item,Returned,-155.0,35,Male,Other,Credit Card,Standard,16.01,1728.36,1,26–35,0.4925765140874968
ORD00005802,PROD00005802,USER00005802,06-03-23,,Electronics,469.48,3,,Not Returned,,27,Female,Other,Credit Card,Express,49.88,1408.44,0,26–35,0.49712271558474874
ORD00005803,PROD00005803,USER00005803,17-09-23,28-11-23,Home,366.69,1,Not as described,Returned,72.0,31,Male,Other,Credit Card,Next-Day,46.32,366.69,1,26–35,0.5124308589190134
ORD00005804,PROD00005804,USER00005804,30-11-24,,Electronics,263.92,5,,Not Returned,,22,Male,Other,PayPal,Next-Day,36.21,1319.6000000000001,0,18–25,0.5061789896083796
ORD00005805,PROD00005805,USER00005805,13-02-24,,Electronics,74.58,1,,Not Returned,,55,Female,Other,Debit Card,Next-Day,21.11,74.58,0,46–55,0.4569470394959529
ORD00005806,PROD00005806,USER00005806,12-05-23,05-02-23,Clothing,119.1,5,Changed mind,Returned,-96.0,58,Male,Other,PayPal,Standard,20.57,595.5,1,56–65,0.55922390833536
ORD00005807,PROD00005807,USER00005807,16-04-24,,Home,132.65,3,,Not Returned,,66,Male,Other,Credit Card,Standard,0.27,397.95000000000005,0,65+,0.43797179736087677
ORD00005808,PROD00005808,USER00005808,19-02-23,,Books,154.33,1,,Not Returned,,29,Male,Other,PayPal,Standard,36.88,154.33,0,26–35,0.5168972289727983
ORD00005809,PROD00005809,USER00005809,07-08-23,,Home,76.3,5,,Not Returned,,48,Female,Other,PayPal,Next-Day,17.53,381.5,0,46–55,0.4188087853637573
ORD00005810,PROD00005810,USER00005810,07-03-23,,Clothing,268.29,5,,Not Returned,,27,Female,Other,Gift Card,Next-Day,20.51,1341.45,0,26–35,0.49923997159000255
ORD00005811,PROD00005811,USER00005811,30-09-24,,Clothing,270.36,5,,Not Returned,,67,Male,Other,Gift Card,Next-Day,18.23,1351.8000000000002,0,65+,0.4097907411241728
ORD00005812,PROD00005812,USER00005812,01-11-23,,Home,442.12,4,,Not Returned,,43,Male,Other,PayPal,Next-Day,18.13,1768.48,0,36–45,0.5166154109851391
ORD00005813,PROD00005813,USER00005813,24-10-23,01-06-24,Electronics,136.11,4,Changed mind,Returned,221.0,53,Male,Other,PayPal,Next-Day,23.33,544.44,1,46–55,0.47233271532584126
ORD00005814,PROD00005814,USER00005814,16-07-24,,Toys,480.39,4,,Not Returned,,25,Male,Other,Gift Card,Express,20.64,1921.56,0,18–25,0.5450087190486621
ORD00005815,PROD00005815,USER00005815,26-03-24,,Books,232.55,3,,Not Returned,,36,Female,Other,Gift Card,Standard,16.67,697.6500000000001,0,36–45,0.5254551657727448
ORD00005816,PROD00005816,USER00005816,13-02-24,,Electronics,330.8,5,,Not Returned,,63,Male,Other,Gift Card,Next-Day,42.52,1654.0,0,56–65,0.5188939924130243
ORD00005817,PROD00005817,USER00005817,11-02-23,01-05-23,Clothing,54.8,2,Changed mind,Returned,79.0,23,Female,Other,Credit Card,Next-Day,21.07,109.6,1,18–25,0.48228400509263203
ORD00005818,PROD00005818,USER00005818,27-02-24,,Electronics,110.32,4,,Not Returned,,25,Female,Other,PayPal,Next-Day,34.17,441.28,0,18–25,0.48455882711782455
ORD00005819,PROD00005819,USER00005819,04-10-23,,Home,120.63,2,,Not Returned,,53,Male,Other,Debit Card,Next-Day,10.87,241.26,0,46–55,0.4737437077945725
ORD00005820,PROD00005820,USER00005820,13-12-24,,Electronics,367.61,4,,Not Returned,,47,Female,Other,Gift Card,Standard,32.94,1470.44,0,46–55,0.6554560813999273
ORD00005821,PROD00005821,USER00005821,18-06-24,15-07-24,Books,436.42,1,Changed mind,Returned,27.0,34,Female,Other,Gift Card,Express,49.39,436.42,1,26–35,0.5662040912456388
ORD00005822,PROD00005822,USER00005822,09-04-23,,Home,234.34,5,,Not Returned,,23,Male,Other,Credit Card,Standard,1.5,1171.7,0,18–25,0.385496266853618
ORD00005823,PROD00005823,USER00005823,17-03-24,30-10-24,Books,148.18,1,Wrong item,Returned,227.0,46,Female,Other,PayPal,Standard,35.12,148.18,1,46–55,0.6019892544152313
ORD00005824,PROD00005824,USER00005824,07-04-23,,Clothing,432.33,3,,Not Returned,,29,Male,Other,PayPal,Next-Day,19.64,1296.99,0,26–35,0.5398195496893966
ORD00005825,PROD00005825,USER00005825,15-03-24,04-07-24,Clothing,492.9,5,Changed mind,Returned,111.0,56,Male,Other,PayPal,Next-Day,9.09,2464.5,1,56–65,0.5101199174476847
ORD00005826,PROD00005826,USER00005826,15-01-24,,Toys,21.81,1,,Not Returned,,30,Female,Other,Gift Card,Standard,35.38,21.81,0,26–35,0.4842969372091886
ORD00005827,PROD00005827,USER00005827,30-03-23,22-10-23,Electronics,374.23,5,Changed mind,Returned,206.0,25,Female,City1,Debit Card,Next-Day,49.64,1871.15,1,18–25,0.5504385606415835
ORD00005828,PROD00005828,USER00005828,13-03-23,,Clothing,244.5,1,,Not Returned,,66,Male,Other,Credit Card,Express,8.27,244.5,0,65+,0.4254396196280248
ORD00005829,PROD00005829,USER00005829,28-11-23,17-09-23,Books,105.45,5,Wrong item,Returned,-72.0,52,Female,Other,PayPal,Express,44.63,527.25,1,46–55,0.6787198685854907
ORD00005830,PROD00005830,USER00005830,07-11-23,,Books,334.43,4,,Not Returned,,43,Female,Other,Gift Card,Standard,18.95,1337.72,0,36–45,0.4573998537760131
ORD00005831,PROD00005831,USER00005831,28-08-23,,Electronics,99.44,4,,Not Returned,,38,Female,Other,Credit Card,Express,5.68,397.76,0,36–45,0.4982068834412498
ORD00005832,PROD00005832,USER00005832,28-09-24,,Toys,461.24,5,,Not Returned,,31,Male,Other,Gift Card,Standard,36.3,2306.2,0,26–35,0.5224473128850086
ORD00005833,PROD00005833,USER00005833,30-07-23,,Home,273.09,1,,Not Returned,,20,Male,Other,PayPal,Next-Day,20.29,273.09,0,18–25,0.41094138276603565
ORD00005834,PROD00005834,USER00005834,18-12-23,,Books,56.87,4,,Not Returned,,69,Male,Other,Debit Card,Standard,28.98,227.48,0,65+,0.5472961917710524
ORD00005835,PROD00005835,USER00005835,03-03-23,,Home,494.91,4,,Not Returned,,27,Female,City36,Credit Card,Express,4.45,1979.64,0,26–35,0.4064143399454004
ORD00005836,PROD00005836,USER00005836,24-08-23,26-01-24,Electronics,450.68,1,Changed mind,Returned,155.0,67,Male,Other,Gift Card,Next-Day,42.99,450.68,1,65+,0.5507931651745642
ORD00005837,PROD00005837,USER00005837,31-01-24,,Electronics,221.66,1,,Not Returned,,67,Female,City86,Credit Card,Next-Day,31.06,221.66,0,65+,0.5214076489089053
ORD00005838,PROD00005838,USER00005838,05-06-24,03-01-23,Home,131.64,1,Wrong item,Returned,-519.0,62,Female,Other,PayPal,Next-Day,43.97,131.64,1,56–65,0.6255091894314605
ORD00005839,PROD00005839,USER00005839,06-11-23,,Clothing,63.9,4,,Not Returned,,70,Female,Other,Debit Card,Express,1.3,255.6,0,65+,0.6160313321004193
ORD00005840,PROD00005840,USER00005840,05-04-23,01-03-24,Home,493.98,2,Defective,Returned,331.0,52,Female,Other,Credit Card,Next-Day,32.91,987.96,1,46–55,0.489130052231908
ORD00005841,PROD00005841,USER00005841,12-12-24,24-10-23,Books,385.59,3,Changed mind,Returned,-415.0,20,Female,Other,Gift Card,Standard,18.62,1156.77,1,18–25,0.44496047220237744
ORD00005842,PROD00005842,USER00005842,10-02-24,,Books,476.21,4,,Not Returned,,19,Female,Other,Credit Card,Express,16.28,1904.84,0,18–25,0.5403283021623695
ORD00005843,PROD00005843,USER00005843,21-03-24,,Books,55.19,4,,Not Returned,,55,Male,City43,Gift Card,Express,5.12,220.76,0,46–55,0.5497687315302211
ORD00005844,PROD00005844,USER00005844,07-03-23,,Books,297.3,4,,Not Returned,,36,Female,Other,Debit Card,Standard,23.44,1189.2,0,36–45,0.5424481765670174
ORD00005845,PROD00005845,USER00005845,18-01-23,11-12-24,Electronics,216.88,4,Changed mind,Returned,693.0,26,Male,Other,Gift Card,Next-Day,7.53,867.52,1,26–35,0.45355516238706495
ORD00005846,PROD00005846,USER00005846,03-10-24,,Electronics,339.02,1,,Not Returned,,37,Male,Other,PayPal,Standard,6.57,339.02,0,36–45,0.4990855875834837
ORD00005847,PROD00005847,USER00005847,30-04-24,05-04-24,Home,302.97,5,Defective,Returned,-25.0,57,Female,Other,Gift Card,Express,21.54,1514.8500000000001,1,56–65,0.47606515957124357
ORD00005848,PROD00005848,USER00005848,21-02-24,21-07-24,Clothing,178.14,3,Wrong item,Returned,151.0,36,Male,Other,Gift Card,Express,37.67,534.42,1,36–45,0.5353217535663954
ORD00005849,PROD00005849,USER00005849,08-06-23,13-04-24,Clothing,47.18,3,Not as described,Returned,310.0,35,Male,Other,Debit Card,Express,23.54,141.54,1,26–35,0.5104266066807596
ORD00005850,PROD00005850,USER00005850,08-12-24,,Books,163.31,4,,Not Returned,,47,Male,Other,Gift Card,Next-Day,23.2,653.24,0,46–55,0.4258872958800315
ORD00005851,PROD00005851,USER00005851,28-01-24,08-09-23,Toys,323.54,3,Defective,Returned,-142.0,46,Male,Other,PayPal,Standard,29.29,970.6200000000001,1,46–55,0.5315001465464662
ORD00005852,PROD00005852,USER00005852,14-05-23,31-08-23,Electronics,430.42,5,Not as described,Returned,109.0,22,Male,Other,Debit Card,Express,26.48,2152.1,1,18–25,0.6224181530878556
ORD00005853,PROD00005853,USER00005853,01-06-24,28-07-23,Books,473.59,4,Wrong item,Returned,-309.0,63,Male,Other,Gift Card,Next-Day,31.74,1894.36,1,56–65,0.5188574352041893
ORD00005854,PROD00005854,USER00005854,25-05-23,07-10-24,Books,411.98,1,Not as described,Returned,501.0,52,Female,Other,PayPal,Express,38.5,411.98,1,46–55,0.5115567143842018
ORD00005855,PROD00005855,USER00005855,09-12-23,,Clothing,424.57,4,,Not Returned,,48,Female,Other,Gift Card,Express,14.86,1698.28,0,46–55,0.4257211244726129
ORD00005856,PROD00005856,USER00005856,02-01-24,17-02-24,Clothing,215.12,3,Changed mind,Returned,46.0,25,Female,Other,Debit Card,Next-Day,17.07,645.36,1,18–25,0.5297281793934667
ORD00005857,PROD00005857,USER00005857,20-11-24,,Electronics,318.33,4,,Not Returned,,51,Female,Other,PayPal,Standard,42.61,1273.32,0,46–55,0.48583538488013917
ORD00005858,PROD00005858,USER00005858,04-08-24,,Books,153.93,4,,Not Returned,,48,Female,Other,Debit Card,Express,23.87,615.72,0,46–55,0.5183986857078833
ORD00005859,PROD00005859,USER00005859,01-10-23,28-12-24,Electronics,427.72,2,Wrong item,Returned,454.0,67,Female,Other,Credit Card,Express,1.77,855.44,1,65+,0.48744433664374026
ORD00005860,PROD00005860,USER00005860,30-06-24,,Electronics,261.65,4,,Not Returned,,46,Male,Other,PayPal,Express,15.15,1046.6,0,46–55,0.4240034990411276
ORD00005861,PROD00005861,USER00005861,26-02-23,17-01-23,Electronics,496.19,2,Wrong item,Returned,-40.0,66,Male,Other,Debit Card,Next-Day,47.4,992.38,1,65+,0.42015504086796523
ORD00005862,PROD00005862,USER00005862,25-06-23,12-05-23,Home,63.62,1,Defective,Returned,-44.0,48,Female,City22,Gift Card,Standard,27.97,63.62,1,46–55,0.4377919069190652
ORD00005863,PROD00005863,USER00005863,28-08-24,,Clothing,345.93,5,,Not Returned,,54,Female,Other,PayPal,Standard,33.89,1729.65,0,46–55,0.4412552426568063
ORD00005864,PROD00005864,USER00005864,08-03-23,,Electronics,383.97,1,,Not Returned,,39,Female,Other,Debit Card,Next-Day,41.48,383.97,0,36–45,0.5396582620804627
ORD00005865,PROD00005865,USER00005865,20-05-23,17-10-24,Clothing,390.51,5,Defective,Returned,516.0,58,Male,Other,Credit Card,Standard,42.04,1952.55,1,56–65,0.5272179323487581
ORD00005866,PROD00005866,USER00005866,19-08-23,20-01-23,Books,306.98,2,Defective,Returned,-211.0,55,Male,Other,Credit Card,Express,15.16,613.96,1,46–55,0.4737362338188205
ORD00005867,PROD00005867,USER00005867,23-08-23,10-02-23,Toys,344.18,5,Defective,Returned,-194.0,18,Female,Other,Credit Card,Next-Day,40.06,1720.9,1,,0.5417063314176781
ORD00005868,PROD00005868,USER00005868,14-06-23,,Electronics,166.6,3,,Not Returned,,70,Male,Other,PayPal,Standard,16.76,499.79999999999995,0,65+,0.42290749467224387
ORD00005869,PROD00005869,USER00005869,12-10-24,11-05-24,Toys,155.25,5,Changed mind,Returned,-154.0,49,Female,Other,Debit Card,Standard,45.66,776.25,1,46–55,0.5249592911312149
ORD00005870,PROD00005870,USER00005870,13-12-23,,Toys,422.09,4,,Not Returned,,60,Female,City26,Gift Card,Express,37.15,1688.36,0,56–65,0.5360392257673072
ORD00005871,PROD00005871,USER00005871,01-11-23,,Electronics,485.35,1,,Not Returned,,18,Male,Other,Debit Card,Standard,21.31,485.35,0,,0.5882473648675722
ORD00005872,PROD00005872,USER00005872,02-08-23,08-05-23,Toys,331.39,3,Defective,Returned,-86.0,37,Male,Other,Credit Card,Standard,41.11,994.17,1,36–45,0.4890748714258327
ORD00005873,PROD00005873,USER00005873,08-03-24,19-06-23,Clothing,416.87,4,Changed mind,Returned,-263.0,66,Male,Other,Credit Card,Express,38.13,1667.48,1,65+,0.5251389244117097
ORD00005874,PROD00005874,USER00005874,26-02-24,,Clothing,240.56,1,,Not Returned,,40,Female,City1,PayPal,Express,22.54,240.56,0,36–45,0.5149235506880181
ORD00005875,PROD00005875,USER00005875,07-01-24,,Books,203.65,2,,Not Returned,,43,Male,Other,PayPal,Next-Day,26.71,407.3,0,36–45,0.5001662515783719
ORD00005876,PROD00005876,USER00005876,23-11-23,07-11-23,Home,222.74,2,Not as described,Returned,-16.0,51,Male,Other,Gift Card,Express,6.27,445.48,1,46–55,0.41977861454379284
ORD00005877,PROD00005877,USER00005877,13-07-24,27-01-24,Books,136.42,1,Changed mind,Returned,-168.0,24,Male,Other,Credit Card,Next-Day,31.32,136.42,1,18–25,0.633337844034168
ORD00005878,PROD00005878,USER00005878,09-01-23,,Clothing,72.1,3,,Not Returned,,28,Male,Other,PayPal,Next-Day,36.0,216.29999999999998,0,26–35,0.6299842363104846
ORD00005879,PROD00005879,USER00005879,09-07-23,,Books,32.36,2,,Not Returned,,46,Male,Other,Debit Card,Express,4.31,64.72,0,46–55,0.48436319815217826
ORD00005880,PROD00005880,USER00005880,18-05-24,,Clothing,119.52,4,,Not Returned,,59,Female,Other,PayPal,Next-Day,13.84,478.08,0,56–65,0.5120528121308611
ORD00005881,PROD00005881,USER00005881,14-03-24,13-01-23,Home,312.11,2,Not as described,Returned,-426.0,34,Female,Other,Credit Card,Express,14.94,624.22,1,26–35,0.3811153040211711
ORD00005882,PROD00005882,USER00005882,17-01-23,,Home,271.42,1,,Not Returned,,46,Female,Other,Credit Card,Standard,1.26,271.42,0,46–55,0.36521949671910864
ORD00005883,PROD00005883,USER00005883,28-03-23,,Electronics,201.88,5,,Not Returned,,23,Male,Other,Debit Card,Next-Day,41.32,1009.4,0,18–25,0.5530770362044819
ORD00005884,PROD00005884,USER00005884,17-06-23,,Clothing,456.55,2,,Not Returned,,39,Female,Other,Credit Card,Express,23.4,913.1,0,36–45,0.47783369002007847
ORD00005885,PROD00005885,USER00005885,06-01-24,,Toys,50.01,4,,Not Returned,,29,Male,Other,Gift Card,Next-Day,48.79,200.04,0,26–35,0.5518709746433286
ORD00005886,PROD00005886,USER00005886,05-01-24,,Books,457.3,5,,Not Returned,,42,Male,Other,Debit Card,Express,9.96,2286.5,0,36–45,0.48312347087858754
ORD00005887,PROD00005887,USER00005887,06-06-24,,Home,437.6,3,,Not Returned,,27,Female,Other,PayPal,Next-Day,21.29,1312.8000000000002,0,26–35,0.5133356123801052
ORD00005888,PROD00005888,USER00005888,26-09-23,14-05-23,Clothing,432.28,4,Wrong item,Returned,-135.0,32,Female,Other,Gift Card,Next-Day,18.32,1729.12,1,26–35,0.5128172992318846
ORD00005889,PROD00005889,USER00005889,08-04-24,10-01-23,Clothing,441.18,2,Defective,Returned,-454.0,66,Female,Other,Debit Card,Express,22.07,882.36,1,65+,0.48140189833054164
ORD00005890,PROD00005890,USER00005890,26-06-24,01-09-24,Clothing,94.83,1,Defective,Returned,67.0,39,Male,Other,PayPal,Standard,33.48,94.83,1,36–45,0.48949244236425943
ORD00005891,PROD00005891,USER00005891,17-05-23,,Home,110.86,1,,Not Returned,,18,Male,Other,Debit Card,Standard,9.68,110.86,0,,0.6273169980709691
ORD00005892,PROD00005892,USER00005892,15-05-23,05-01-24,Toys,447.8,2,Changed mind,Returned,235.0,53,Female,Other,Credit Card,Standard,35.16,895.6,1,46–55,0.5454827720664595
ORD00005893,PROD00005893,USER00005893,06-01-23,,Clothing,128.4,1,,Not Returned,,46,Female,Other,PayPal,Express,12.28,128.4,0,46–55,0.4989503371071177
ORD00005894,PROD00005894,USER00005894,23-01-24,,Home,178.11,1,,Not Returned,,24,Male,Other,Credit Card,Express,48.62,178.11,0,18–25,0.5482076033749337
ORD00005895,PROD00005895,USER00005895,03-08-23,,Toys,63.91,4,,Not Returned,,18,Female,Other,PayPal,Express,28.05,255.64,0,,0.5461154256041902
ORD00005896,PROD00005896,USER00005896,24-04-23,,Electronics,453.94,5,,Not Returned,,33,Male,Other,PayPal,Express,20.13,2269.7,0,26–35,0.4327966530479091
ORD00005897,PROD00005897,USER00005897,24-05-24,10-03-23,Home,321.22,1,Defective,Returned,-441.0,22,Male,Other,Debit Card,Express,15.59,321.22,1,18–25,0.4961447201604189
ORD00005898,PROD00005898,USER00005898,12-06-23,,Toys,178.72,5,,Not Returned,,35,Female,Other,Debit Card,Express,0.59,893.6,0,26–35,0.4961211824277138
